winner,moves
white,c4 Nf6 g3 e5 Bg2 Be7 Nc3 O-O d3 Nc6 e4 d6 Nge2 Bg4 O-O Nd4 h3 Nxe2+ Nxe2 Be6 f4 exf4 Nxf4 Bd7 g4 h6 a3 c6 b4 Qc8 Bb2 Nh7 Nh5 g6 Nf6+ Nxf6 Bxf6 Bxf6 Rxf6 Kg7 Rxd6 Qc7 Rd4 Rad8 Qf3 Qe5 Qe3 b6 Rf1 a5 Qf2 axb4 axb4 Qe7 b5 cxb5 cxb5 Bxb5 Rxd8 Rxd8 Qxb6 Bxd3 Re1 Qd6 Qb2+ Kg8 Rd1 Qd4+ Qxd4 Rxd4 Bf1 Bxf1 Rxd4 Bxh3 e5 h5 gxh5 Bf5 hxg6 Bxg6 Kg2 Kf8 Kg3 Ke7 Kf4 Ke6 Rd6+ Ke7 Rf6 Bd3 Ke3 Bc2 Kd4 Bb3 Rb6 Ba2 Rb2 Be6 Ke4 Bc4 Rb6 Be6 Kf4 Bc4 Kf5 Be6+ Kg5 Bc4 Kh6 Be6 Kg7 Kd8 Rb7 Kc8 Re7 Kd8 Ra7 Ke8 Kg8 Bd5 Kg7 Be6 Kf6 Bd5 Ra5 Be6 Ra8+ Kd7 Rf8 Bc4 Rxf7+ Ke8 Re7+ Kd8 e6 Bb3 Rd7+ Ke8 Rb7 Bxe6 Kxe6 Kd8 Re7 Kc8 Rd7 Kb8 Kd6 Kc8 Kc6
black,c4 d6 g3 Nf6 Bg2 g6 Nc3 Bg7 d3 O-O e4 e5 Nge2 a5 O-O Na6 h3 Bd7 Be3 Qc8 g4 Rd8 f4 exf4 Nxf4 c6 a4 Nb4 Rb1 Qc7 g5 Ne8 h4 Bf8 h5 Ng7 hxg6 hxg6 Qf3 Ne6 Rbd1 Nxg5 Qg3 Ne6 d4 Nc2 Bf2 Bg7 d5 Nf8 Rd2 Nb4 b3 Rab8 Nce2 cxd5 Nxd5 Nxd5 exd5 Bf5 Bd4 Re8 Rxf5 Bxd4+ Nxd4 Qc5 Rff2 Re1+ Kh2 Rbe8 Nb5 R8e5 Bf3 Nh7 Rde2 Ng5 Rxe1 Rxe1 Kg2 Qe3 Nxd6 Qc1 Kh2 Nxf3+ Qxf3 Qh6+ Qh3 Rh1+ Kg3 Rxh3+ Kg2 Rh2+ Kg3 Qh4+
white,e4 c5 d4 cxd4 c3 dxc3 Nxc3 e6 Bc4 Nc6 Nf3 Bb4 O-O Nge7 Nb5 d6 a3 a6 axb4 Nxb4 Nxd6+
black,c4 e5 Nc3 Nf6 e3 d6 Nge2 Be6 Qa4+ c6 d4 Nbd7 b3 a6 Ng3 b5 cxb5 axb5 Qb4 d5
black,c4 Nf6 Nc3 e6 e4 d6 d4 e5 dxe5 dxe5 Qxd8+ Kxd8 Bg5 c6 O-O-O+ Ke8 Bxf6 gxf6 g3 Be6 b3 Ba3+ Kb1 Na6 Nf3 Ke7 Nh4 Nc5 Nf5+ Bxf5 exf5 a5 f3 a4 Nxa4 Nxa4 bxa4 Rxa4 Rd3 Bc5 Be2 Rha8 Rd2 Bd4 Bd1 Rb4+ Bb3 c5 Re2 Ra6 Rd1 Rab6 Ree1 Rxc4 Re4 Rc3 f4 Kf8 fxe5 fxe5
white,d4 f5 Nf3 Nf6 h4 e6 e3 b6 h5 Bb7 b3 d5 a3 Nbd7 Bb2 Bd6 Nbd2 Qe7 Bd3 O-O Ne5 c5 c4 Ne4 Ndf3 Ndf6 Qc2 Kh8 O-O-O cxd4 Bxd4 Bxa3+ Kb1 Rfc8 Bxe4 Nxe4 h6 Nf6 hxg7+ Qxg7 Rh6 Kg8 Rdh1 dxc4 bxc4 Qe7 Ng5 Qb4+ Ka1 Rc7 Nxe6 Be4 Qa2 Qe7 Nxc7 Qxc7 Rxf6
white,Nh3 e5 g3 Nf6 Bg2 d5 O-O h6 f4 e4 e3 Bg4 Qe1 Qd7 Nf2 Be6 Nc3 h5 d4 h4 Nh1 Bb4 gxh4 Bxc3 bxc3 Nc6 Ng3 Na5 f5 Rxh4 fxe6 fxe6 Nf5 Rg4 Ng3 O-O-O Rb1 Rh8 Qf2 Nc4 h3 Rg6 Qf4 Qc6 Rf2 Qa6 Bd2 Qxa2 Rbf1 Qxc2 Bc1 Qxc3 Nf5 Kd7 Nxg7
draw,Nf3 Nf6 g3 e6 d3 b6 Bg2 Bb7 O-O Be7 Nc3 O-O e4 d6 Be3 e5 Re1 Nbd7 Qd2 Ng4 Bg5 Bxg5 Qxg5 Nh6 Re2 f5 Rae1 f4 gxf4
black,e4 c5 Nf3 d6 d4 cxd4 Nxd4 a6 Nc3 e6 Bd3 Nf6 Bg5 Be7 O-O h6 Bh4 O-O Kh1 e5 Nb3 Ng4 Bxe7 Qxe7 Nd5 Qh4 h3 Nxf2+ Kg1 Nxd1
white,Nf3 Nc6 c4 e5 Nc3 Nf6 a3 Be7 d4 d6 d5 Nb8 e4 Nbd7 Bd3 Nf8 c5 Ng6 cxd6 cxd6 O-O O-O Re1 Nh5 Be3 Nhf4 Bf1 h6 Rc1 b6 Ne2 Bg4 Nxf4 exf4 Bd4 Bf6 Be2 Bxf3 Bxf3 Bxd4 Qxd4 Ne5 Be2 Rc8 Rxc8 Qxc8 Qd2 g5 Rc1 Qd7 Qb4 Kg7 b3 Kf6 h4 Ke7 Bb5 Qd8 Qc3 Qb8 hxg5 hxg5 Qh3 g4 Qh4+ f6 Qh7+ Rf7 Qf5 Qb7 Rc8 f3 Re8#
white,e4 e5 Nf3 Nf6 Nxe5 d6 Nf3 Nxe4 d4 d5 Bd3 Bg4 O-O Bd6 Re1 f5 c4 c6 cxd5 cxd5 h3 Bh5 Qb3 O-O Qxd5+ Kh8 Qxb7 Nd7 Be2 Rf6 Nc3 Rb8 Qxa7 Nb6 Ne5 Bxe5 dxe5 Rf7 Qa5 Qd4 Be3 Nxc3 Bxh5
black,d4 Nf6 c4 c6 d5 e6 Nc3 Bb4 Bg5 Bxc3+ bxc3 O-O Nf3 d6 e4 h6 Bh4 g5 Nxg5 hxg5 Bxg5 exd5 Qd4 Nbd7 cxd5 cxd5 Bb5 Re8 f3 Qa5 Rb1 Nxe4 O-O Nxg5 Qxd5 Re5 Qxd6 Rxb5 Rxb5 Qxb5 Qg3 Kh7 Qh4+ Kg7 f4 Ne4 f5 Ndf6 g4 Qb6+ Kh1 Bd7 g5 Bc6 gxf6+ Nxf6+
draw,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Be3 Ng4 Bg5 Nf6 Bc4 Bg4 f3 Bd7 O-O Qb6 Nd5 Nxd5 exd5 Qxb2 Qd3 Qb6 Bh4 Qc5 Rae1 b5 Bb3 g6 Qe4 Ra7 Bf6 Rg8 Qh4 Kd8 Qxh7 exf6 Qxg8 Qxd4+ Kh1 Kc7 Qxf8 a5 c3 Qc5 Qxf7 f5 Re7 Qxc3 Qxg6 Qc5 Qxf5 Kb6 Qf8 Rb7 f4 b4 f5 Bb5 Qd8+ Ka6 Rxb7 Kxb7 Re1 a4 f6 axb3 f7 Nd7 axb3 Qxd5 f8=Q Nxf8 Qxf8 Bc6 Rg1 Qxb3 Qe7+ Kb6 Qd8+ Kb7 Qxd6 Qc3 Qe7+ Ka6 Qe2+ Ka5 Qa2+ Kb5 Qe2+ Kc5 Qh5+ Kb6 Qe2 b3 Qf2+ Kb5 Qe2+ Kb4 Qg4+ Ka3 Qg8 b2 Qf8+ Kb3 Qf7+ Kb4 Qf8+ Kb5 Qf5+ Kb4 Qf8+ Kb5 Qf5+ Kb4 Qf8+
white,e4 c5 d4 cxd4 c3 dxc3 Nxc3 Nc6 Nf3 e6 Bc4 a6 O-O b5 Bd3 Qc7 e5 Nxe5 Bf4 Bd6 Nxe5 Bxe5 Bxe5 Qxe5 Re1 Qf4 Be4
black,e4 e6 d4 d5 Nc3 Nf6 e5 Nfd7 f4 c5 Nf3 Nc6 Be3 Qb6 Na4 Qa5+ c3 b6 Bd2 c4 b4 Qa6 g3 Qb7 Bh3 a5 b5 Na7 f5 exf5 Bxf5 Nxe5 Nxe5 Bxf5 O-O Be6 Nxf7 Bxf7 Qf3 Bg6 Nxb6 Be4 Qh5+ Bg6 Rae1+ Be7 Qxd5 Qxd5 Nxd5 Nc8 Nc7+ Kd7 Nxa8 Bd8 Nb6+ Nxb6 Bf4 Nd5 Kg2 Bd3 Rf3 Nxc3 Re5 Be4 Bg5 Bxf3+ Kxf3 Rf8+ Kg4 Bxg5 Rxg5 g6 Rc5 Rc8 Rxc8 Kxc8 Kf4 Nxb5 Ke5 Kd7 d5 c3 Ke4 c2 Kd3 c1=Q Ke4 Qc4+ Ke5 Qc3+ Ke4 Nd6+ Kf4 Qf6+ Kg4 Qf5+ Kh4
white,b3 e5 Bb2 Nc6 e3 d5 Bb5 Bd6 Nf3 f6 c4 a6 Bxc6+ bxc6 Qc2 Ne7 c5 Bf5 Qc3 d4 exd4 exd4 Qxd4 Be5 Qxd8+ Rxd8 Nxe5 fxe5 Bxe5 Rd5 d4 Ng6 Bxg7 Rg8 Nc3 Rxg7 Nxd5 cxd5 g3 Be4 Rf1 Rf7 f4 Ne7 Kd2 Nf5 Kc3 h5 Rg1 Rg7 Rad1 Kd7 Kb4 Kc6 Ka5 Rg8 Rd2 Ne3 Kb4 a5+ Ka4 Rb8 Rc1 Ra8 Ra1 Nc2 Rg1 Rb8 a3 Nxd4 Rxd4 Bc2 Rc1 Bxb3+ Kxa5 Rb5+ Ka6 Rb8 Ka7 Rb7+ Ka8 Rb5 f5 Kd7 a4 Ra5+ Kb7 c6 f6 Bxa4 f7 Ke7 Rf4 Kf8 Re1 Rb5+ Kc7
black,e4 c5 c3 Nf6 e5 Nd5 d4 cxd4 Qxd4 e6 Bc4 Nc6 Qe4 d6 exd6 Nf6 Qh4 Bxd6 Bg5 Qb6 Bb3 Ne5 Ne2 Nfg4 Nd2 Nd3+ Kf1 Qxf2+ Qxf2 Ndxf2 Ba4+ Bd7 Bxd7+ Kxd7 Nc4 f6 Bh4 Nxh1 Rd1 Rac8 Rxd6+ Ke7 Nd4 Rxc4 Rxe6+ Kd7 Re4 Ne5 Kg1 Ra4 Re2 Rxa2 Kxh1 Nd3 h3 Rxb2 Re3 Nf4 Nf5 Nxg2 Re7+ Kc6 Nd4+ Kd6 Re6+ Kd7 Bg3 Rc8 Rd6+ Ke8 Nf5 Rxc3 Nxg7+ Kf7 Rd7+ Kg6
black,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 b5 Nxf7 Kxf7 dxc6+ bxc4 O-O Qd5 Re1 Qxc6 Rxe5 Bd6 Re1 Bb7 f3 Ng4 h3 Bc5+ Kf1 Nh2+ Ke2 Rae8#
draw,e4 d6 d4 Nf6 Nc3 g6 f4 Bg7 Nf3 c5 Bb5+ Bd7 e5 Ng4 e6 fxe6 Ng5 Bxb5 Nxe6 Bxd4 Nxd8 Bf2+ Kd2 Be3+ Ke1 Bf2+ Kd2 Be3+ Ke1 Bf2+ Kd2 Be3+
black,d4 d5 e4 dxe4 Nc3 Nf6 f3 c5 d5 exf3 Nxf3 g6 Bc4 Bg7 O-O O-O Be3 Nbd7 Qd2 Nb6 Ne5 Nh5 d6 Bxe5 Bxf7+ Rxf7 Rxf7 Kxf7 Rf1+ Kg8 Bh6 Nf6 dxe7 Qxe7 Qg5 Bd4+ Kh1 Bf5 h3 Bxc2 a4 Re8 a5 Nh5 Qxe7 Ng3+ Kh2 Nxf1+
white,e4 c6 d4 d5 Nc3 dxe4 Nxe4 Nf6 Nxf6+ exf6 c3 Bd6 Bd3 O-O Qc2 Re8+ Ne2 g6 h4 Nd7 h5 Nf8 Bh6 Qe7 hxg6 fxg6 O-O-O Bf5 Bxf5 Qxe2 Qb3+ Kh8 Qf7 Re7 Bg7#
white,d4 Nf6 c4 g6 Nc3 d5 cxd5 Nxd5 e4 Nxc3 bxc3 c5 Bb5+ Nc6 d5 a6 Qa4 Bd7 dxc6 axb5 cxd7+ Qxd7 Qxa8+ Qd8 Qxb7
black,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 d4 exd4 e5 Ne4 O-O Nc5 Bxc6 dxc6 Nxd4 Ne6 Nxe6 Bxe6 Qe2 Qh4 Nd2 Be7 Nf3 Qg4 h3 Qg6 b3 Bxh3 g3 Bxf1 Kxf1 O-O Bf4 Rad8 Kg2 Rd7 Rh1 Rfd8 Be3 Qf5 c3 Rd3 Nd4 Qg6 f4 Qe4+ Kf2 Rxc3 Nf5 Qxh1 Nxe7+ Kf8 Nf5 Rc2 Bc5+ Rxc5
black,e4 e5 d4 exd4 Qxd4 Nc6 Qd1 Nf6 Nc3 Bb4 Bd2 d6 Nf3 Qe7 h3 Nxe4 Be2 Nxc3 Bxc3 Bxc3+ bxc3 Bf5 O-O O-O Rb1 Rfe8 Re1 Qf6 Rxb7 Qxc3 Rxc7 Rac8 Rxc8 Rxc8 Qxd6 Qxc2 Qd2 Qxd2 Nxd2 Re8 a3 Nd4 Kf1 Nxe2 Rxe2 Bd3 f4 Bxe2+ Ke1 Bb5+ Kf2 Re2+ Kf3 Rxd2 Kg3 Rd3+ Kh2 Rxa3 Kg1 Rb3 Kh1 a5
black,e4 c5 Nc3 e6 f4 d5 Nf3 dxe4 Nxe4 Nf6 Nxf6+ Qxf6 g3 Nc6 Bg2 Be7 O-O O-O Qe2 Qf5 d3 Qh5 Bd2 Bf6 Bc3 Bxc3 bxc3 b6 Qe3 Bb7 Ne5 Rac8 a4 Ba8 Nc4 Ne7 a5 Bxg2 Kxg2 b5 Ne5 Nd5 Qd2 f6 Nf3 b4 c4 Nc3 Qe3 Rfe8 Nh4 e5 f5 e4 Rf2 exd3 Qxd3 Rcd8 Qf3 Qf7 g4 Qxc4 Qg3 Ne4 Qf4 Qa6 Rf3 Qe2+ Kh1 Rd4 Qc1 Nf2+ Rxf2 Qxf2 Qg1 Qxh4
white,e4 Nf6 e5 Nd5 d4 d6 c4 Nb6 exd6 exd6 Nc3 Nc6 Nf3 Be7 Bd3 Bg4 Be3 Nb4 Be2 O-O h3 Bxf3 gxf3 Re8 Qb3 c5 O-O-O Qc8 dxc5 dxc5 a3 Nc6 Qc2 Ne5 Nd5 Nxd5 Rxd5 Ng6 Kb1 b6 h4 Bf6 Bd3 Qc7 h5 Nf8 Rf5 Bd4 Be4 Rad8 Bd5 Ne6 Bxd4 cxd4 Qe4 a6 Re5 Qd6 Re1 Rf8 Bxe6 fxe6 Rxe6 Qc7 h6 Rf4 Re8+ Rxe8 Qxe8+ Rf8 Qe6+ Qf7 Qxb6 Qxc4 Rg1 g5 Rxg5+ Kh8 Rc5 Qf7 Qxa6 Qg6+ Qxg6 hxg6 b4 Rxf3 Kb2 Rxf2+ Rc2 Rf8 b5 g5 b6 Rb8 Rc6 g4 a4 g3 a5 g2 Rc1 Kh7 Rg1 Kxh6 Rxg2 Kh7 Rd2 Kg6 Rxd4 Kf7 Ka3 Ke6 Kb4 Kf6 Kb5 Ke5 Rd1 Kf5 a6 Re8 a7 Re5+ Ka6 Re3 a8=Q Ra3+ Kb7
black,d4 Nf6 Nc3 d6 Bg5 Nbd7 e3 h6 Bf4 e5 dxe5 dxe5 Bg3 Bb4 Ne2 O-O a3 Ba5 b4 Bb6 Nd5 Nxd5 Qxd5 a5 Rd1 Qe7 c4 axb4 axb4 Qxb4+
black,d4 d5 Bf4 e6 Nf3 Bd6 e3 Bxf4 exf4 f5 c3 Nf6 Bd3 O-O O-O Ne4 Nbd2 Bd7 Ne5 Be8 Re1 Nd7 h3 Nxe5 fxe5 Qh4 Qe2 Bh5 Nf3 Qf4 Qe3 g5 Bxe4 fxe4 Nxg5 Rae8 Qxf4 Rxf4 g3 Rff8 h4 Bg4 Kg2 h6 Nh3 Bxh3+ Kxh3 Rxf2 Rab1 Ref8 Rg1 h5 g4 R8f3+ Rg3 hxg4+ Kxg4 Rxg3+ Kxg3 Rf3+ Kg4 Kh7 a3 Kh6 Rc1 Rf2 b4 Rg2+ Kh3 Ra2 Rf1 Rxa3 Rf6+ Kh5 Rxe6 Rxc3+ Kg2 Kxh4 Rf6 e3 e6 e2 Kf2 Kg5 e7 e1=Q+ Kxe1 Re3+ Kf2 Rxe7 Rf3 c6 Rg3+ Kf4 Rf3+ Kg5 Rg3+ Kf5 Rf3+ Ke6 Re3+ Kd7 Ra3 a6 Kf3 Kc7 Kf2 Kb6 Rb3 Kb5 Kf3 Kc4 Rb1 Kxd4 Rd1+ Kc4 Rc1+ Kb5 Rb1 d4 Kf4 d3 Rd1 Rd7 Ke5 Kxb4 Ke6 Rd8 Ke7 Rd4
black,d4 f5 g3 d5 Bg2 e6 Nh3 Nf6 Bf4 Bd6 c4 c6 Nc3 O-O O-O Ne4 Qc2 Nd7 Bxe4 fxe4 Bxd6 Rf6 Bf4 Nb6 cxd5 exd5 b3 Bxh3 Rfe1 Rxf4
black,e4 e6 d4 d5 Nd2 Nf6 e5 Nfd7 f4 c5 c3 Nc6 Ne2 Qh4+ g3 Qd8 Nf3 b6 Bg2 Bb7 Be3 Be7 Qc2 Rc8 Qd2 cxd4 Nexd4 Nc5 O-O O-O Rac1 h6 Qe2 Ba6 Nb5 Ne4 a4 Na5 Nfd4 Nc5 Qd1 Nc4 Bf2 Nxb2 Qc2 Nbd3 Rb1 Nxf2 Rxf2 Qd7 Kh1 Bxb5 axb5 f6 Bh3 fxe5 fxe5 Rxf2 Qxf2 Rf8 Qc2 Kh8 Nc6 Bg5 Ra1 a6 Bf1 a5 h4 Be7 Qg6 Qe8 Qg4 Qf7 Bg2 Qf5 Qxf5 Rxf5 Nxe7 Rxe5 Ng6+ Kg8 Nxe5 Kf8 Rf1+ Ke7 Ng6+ Kd6 Bh3 Kd7 Rf7+ Kd6 Nf8 Ke5 Rf3 Ke4 Rf2 Ke3
black,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Nge7 a3 Nf5 b4 b6 Bb2 Bd7 g3 Be7 Bg2 h5 h4 c4 a4 g6 O-O a6 Re1 g5 hxg5 Bxg5 Bc1 Be7 Bf4 h4 g4 Nh6 Bh3 f5 g5 Rg8 Kh1 Nf7 Nxh4 Nxg5 Qh5+ Nf7 Ng6 Qc7 Bxf5 O-O-O Bh3 Nh8 Rg1 Nxg6 Rxg6 Rh8 Qg4 Kb7 Nd2 Rh4 Qg3 Rdh8 Kh2 Qd8 Nf3 R4h5 Ng1 Qf8 Kg2 Bh4 Qg4 Be7 b5 axb5 axb5 Na5 Rg7 Rh4 Qg6 Rxf4 f3 Be8 Qg5 Rf7 Rg6 Bxg5 Rxg5 Re7 Rf1 Rg8 Rg3 Rxg3+ Kxg3 Rg7+ Bg4 Qe7 Nh3 Bh5 Rg1 Bxg4 fxg4 Nb3 Rg2 Qa3 Nf4 Qc1 Nh5 Qxc3+ Kh2 Re7 g5 Qxd4 Ng3 Qxe5 g6 Rg7
black,d4 Nf6 Bf4 e6 e3 g6 c3 Bg7 Nf3 d6 Bd3 O-O Nbd2 c6 h3 a6 e4 b5 e5 dxe5 Bxe5 Nbd7 Bg3 Bb7 O-O c5 Re1 cxd4 Nxd4 Nc5 Bc2 Qd5 N2f3 Nh5 Be4 Nxe4
black,d4 d6 Bf4 Nf6 e3 g6 Nf3 Bg7 c3 O-O Nbd2 Nc6 e4 Nd7 d5 Nce5 Nxe5 Nxe5 Be2 c6 c4 cxd5 cxd5 e6 Bc4 exd5 Bxd5 Rb8 Rb1 b6 O-O Bb7 Bxb7 Rxb7 Nf3 Nxf3+ Qxf3 Be5 Rfd1 Qe7 b3 Rc7 Rbc1 Rfc8 Rxc7 Rxc7 g3 Rc3 Qg4 h5 Qg5 Qxg5 Bxg5 Rc2 Rd2 Rxd2 Bxd2 Kf8 a4 Ke7 f3 Bd4+ Kg2 Ke6 h3 d5 exd5+ Kxd5 Bf4 a6 Kf1 Kc5 Bd2 Be5 g4 Kd4 Ke2 Bd6 Be3+ Kc3 Bxb6 Kxb3 a5 Ka4 gxh5 gxh5 Ke3 Bb4 Bd8 Bxa5 Bf6 Bc7 Ke4 Kb3 Kf5 a5 Kg5 Kc4 Kxh5 Kd5 Kg5 Be5 h4 a4 Bxe5 Kxe5 h5 a3 h6 a2 f4+ Kd5 h7 a1=Q f5 Qh8
white,e4 e6 d4 d5 exd5 exd5 Nc3 Nf6 Bg5 Be7 Bxf6 Bxf6 Nf3 c6 Qe2+ Be6 O-O-O O-O h3 Re8 Qd3 b5 g4 a5 g5 Bxg5+ Nxg5 Qxg5+ Kb1 a4 a3 Na6 Na2 Rab8 Be2 b4 axb4 Nxb4 Nxb4 Rxb4 Rhg1 Qh6 Bg4 Reb8 b3 axb3 c3 Ra4 Bxe6 Qxe6 Qg3 Qe4+ Rd3 Qxd3+ Qxd3 b2 Kc2 Ra1 Rb1 Rxb1 Kxb1
black,d4 e6 Bf4 Nf6 Nf3 c5 e3 Qa5+ c3 Nc6 Qc2 cxd4 exd4 d6 Bd3 e5 dxe5 dxe5 Bg3 Bg4 Nbd2 Be7 Nc4 Qd5 Ncxe5 Bxf3 Nxf3 O-O O-O Rad8 b3 Qxd3
white,d4 e6 c4 f5 a3 Nf6 Nc3 d5 Bg5 c6 e3 Be7 Nf3 O-O Ne5 Nbd7 Bd3 Nxe5 dxe5 Ng4 Bf4 Qc7 cxd5 cxd5 Nb5 Qa5+ Nc3 a6 h3 Nh6 Bxh6 gxh6 O-O Kh8 Qh5 Bg5 h4 Be7 Qxh6 Rg8 Be2 Bf8 Qf6+ Bg7 Qf7 Bxe5 h5 Qc7 Qxc7 Bxc7 Kh1 Bd7 Rg1 Bc6 f3 Rad8 Rad1 Rg3 Rd4 Rdg8 Rh4 Bd8 Rh2 R8g5 Bd1 Rg7 Ne2 R3g5 f4 Rg4 Nd4 Rh4 Nxe6 Rxh2+ Kxh2 Re7 Nxd8 Rxe3 Nxc6 bxc6 Rf1 h6 Bc2 d4 Bxf5 d3 Rd1
white,d4 d5 Bf4 c6 e3 Nf6 Nf3 g6 c3 Bg7 h3 O-O Bd3 Nbd7 Nbd2 Re8 O-O Nh5 Bh2 f5 c4 e6 c5 Nhf6 Ne5 Ne4 Nxd7 Bxd7 Nf3 b6 cxb6 axb6 Be5 c5 Bxg7 Kxg7 Ne5 Nf6 Be2 c4 b3 b5 Bf3 Re7 bxc4 bxc4 Nxc4 Bb5 Ne5 Bxf1 Qxf1 Rc8 a4 Qa5 Be2 Ne4 Bb5 Rc2 Nc6 Rxc6 Bxc6 Rc7 Qb5 Qd2 Rf1 Nc3 Qb6 Re7 Bb5 f4 Qd6 Rf7 Qe5+ Kh6 Qxe6 Rf5 Qe7 fxe3 Qxe3+ Qxe3 fxe3 Rxf1+ Kxf1 Kg5 Ke1 Kf5 Kd2 Ne4+ Kd3 Nf2+ Kc3 Ke4 a5 Kxe3 a6 Ne4+ Kb4 Kxd4 a7 Nc3 a8=Q Nxb5 Kxb5
white,d4 Nf6 Bf4 d5 e3 e6 Nf3 Bd6 c3 Bxf4 exf4 O-O Nbd2 b6 Bd3 c5 O-O Nc6 Ne5 Bb7 Ndf3 Nd7 Re1 h6 Bc2 Ncxe5 fxe5 Ba6 Rc1 f6 exf6 Rxf6 Ne5 Qe7 Nxd7 Qxd7 Re3 Raf8 f3 cxd4 Qxd4 Rc8 Rce1 Rc4 Qd3 g6 Bb3 Rh4 Qxa6 Qc7 g3 Rh3 Qe2
white,e4 e6 d4 d5 Nc3 Nf6 Bd3 Bb4 e5 Nfd7 Ne2 c5 Be3 Nc6 f4 cxd4 Nxd4 Bxc3+ bxc3 O-O O-O Re8 Nf3 Nf8 Ng5 Ng6 Qh5 Qe7 Qxh7+ Kf8 Bxg6
white,e4 e6 Nf3 d5 exd5 exd5 Bb5+ c6 Ba4 Nf6 h3 Be7 O-O O-O Bb3 Re8 d4 Nbd7 Ne5 Nxe5 dxe5 Nd7 f4 Nf8 f5 Bc5+ Kh1 Rxe5 Qg4 Qf6 Bg5 Qd6 Nd2 Ng6 Nf3 Rxf5 Qa4 Ne5 Nxe5 Rxf1+ Rxf1 Qxe5 Qh4 Be6 Bf4 Qe4 Re1 Qf5 Be5 Bf2 Bg3 Bxe1 Bxe1 g5 Qg3 Qf1+ Kh2 Qf4 Qxf4 gxf4 g3 fxg3+ Bxg3 Kg7 c3 Kf6 Bh4+ Ke5 Bc2 Rg8 Bg3+ Kf6 Bxh7 Rh8 Bc2 Bxh3 Kg1 Bf5 Bf2 Bxc2 Bd4+ Kg6 Bxh8 f5 Bd4 f4 Kf2 Kf5 Bxa7 Ke4 Bd4 b5 Bc5 Ke5 a3 Be4 b3 f3 a4 bxa4 bxa4 Kf4 a5 Bd3 Be3+ Ke4 Bd4 Be2 Be3 Kd3 Bd4 Kc2 Ke1 Kb3 Kd2 Kc4 a6 Bd3 a7 f2 Bxf2
white,d4 c6 Bf4 d6 e3 h6 c3 Nd7 Nf3 g6 h3 Bg7 Nbd2 Ngf6 Bd3 O-O O-O Qa5 e4 e5 dxe5 dxe5 Nc4 Qc7 Ncxe5 Nxe5 Bxe5 Qe7 Re1 Nh5 Bxg7 Kxg7 e5 Be6 Qd2 Kh7 Qc2 Nf4 Bf1 Bf5 Qb3 Ne6 Nd4 Qg5 Nxf5 Qxf5 Qxb7 Rfb8 Qxc6 Rc8 Qe4 Qg5 Bc4 Rab8 Bxe6 fxe6 b3 Rf8 Qg4 Qe7 c4 Rf5 Rad1 Rbf8 Re2 h5 Qd4 R8f7 Red2 Qg5 Qd8 Rxe5 Qxg5 Rxg5 Rd7 Rf5 Rxf7+ Rxf7 Rd6 Re7 c5 Kg7 c6 Kf7 f3 e5 Kf2 e4 fxe4 Rxe4 c7 Re8 Rd8 Ke7 c8=Q Rxd8 Qc5+ Rd6 Qxa7+ Kf6 Qe3 Re6 Qxe6+ Kxe6 Kf3 Ke5 Ke3 g5 g3 g4 hxg4 hxg4 a4 Kd5 Kf4 Kc5 Kxg4 Kb4 Kf5 Kxb3 g4 Kxa4 g5 Kb5 g6 Kc6 g7 Kd5 g8=Q+ Kd4 Qe6 Kd3 Qe5 Kc4 Ke4 Kb4 Kd3 Kb3 Qc5 Kb2 Qc4 Ka3 Qb5 Ka2 Kc3 Ka3 Qb3#
black,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Nge7 Bb5 Bd7 Be2 Ng6 Bg5 Be7 Bxe7 Qxe7 Nbd2 O-O Nb3 b6 O-O Rac8 Nfd2 cxd4 cxd4 Qb4 a3 Qa4 Bd3 Nxd4 Bxg6 hxg6 Nxd4 Qxd4 Nf3 Qxb2
draw,e4 d5 exd5 Nf6 d4 Bg4 Be2 Bxe2 Nxe2 Qxd5 O-O Nc6 b3 e6 c4 Qh5 Nbc3 O-O-O Be3 Bd6 Ng3 Qxd1 Raxd1 Bxg3 hxg3 Ng4 Ne2 Nxe3 fxe3 f6 g4 h6 Nf4 e5 Ne6 Rd7 d5 Nd8 Nc5 Rf7 e4 h5 gxh5 Rxh5 Rf5 Rxf5 exf5 g6 Rf1 gxf5 Rxf5 c6 Ne4 cxd5 cxd5 Kd7 Nxf6+ Ke7 Ng8+ Kd6 Rxf7 Nxf7 Nf6 b6 Kf2 Kc5 Ke3 Nd6 Ne4+ Kxd5 Nxd6 Kxd6 Ke4 Ke6 b4 a5 bxa5 bxa5 a4 Kf6 g3 Ke6 g4 Kf6 g5+ Kxg5 Kxe5 Kg6 Kd6 Kf6 Kc5 Ke6 Kb6 Kd6 Kxa5 Kc7 Ka6 Kb8 Kb6 Ka8
